submission_id,adj,age,attentionCheck,comments,context,education,emoji,experiment_duration,experiment_end_time,experiment_start_time,gender,goalEmotion,goalState,inferredState,isPassedAttention,languages,prolific_pid,prolific_session_id,prolific_study_id,responseTime,trialType
3844,amazing,60,,,movie,Graduated College,null,216211,1774622385164,1774622168953,female,8,9,5,true,English,5e57e67bb836e0000d222062,69c695c9874898168de63cf2,69c4533653a5dca26006e516,13253,trial
3844,terrible,60,1,,concert,Graduated College,☹️,216211,1774622385164,1774622168953,female,null,null,1,true,English,5e57e67bb836e0000d222062,69c695c9874898168de63cf2,69c4533653a5dca26006e516,9260,attention
3844,terrible,60,,,pizza,Graduated College,😔,216211,1774622385164,1774622168953,female,4,1,1,true,English,5e57e67bb836e0000d222062,69c695c9874898168de63cf2,69c4533653a5dca26006e516,17814,trial
3844,good,60,,,party,Graduated College,null,216211,1774622385164,1774622168953,female,5,8,4,true,English,5e57e67bb836e0000d222062,69c695c9874898168de63cf2,69c4533653a5dca26006e516,13717,trial
3844,amazing,60,,,pizza,Graduated College,😀,216211,1774622385164,1774622168953,female,4,9,5,true,English,5e57e67bb836e0000d222062,69c695c9874898168de63cf2,69c4533653a5dca26006e516,11181,trial
3844,bad,60,5,,pizza,Graduated College,😠,216211,1774622385164,1774622168953,female,null,null,5,true,English,5e57e67bb836e0000d222062,69c695c9874898168de63cf2,69c4533653a5dca26006e516,4961,attention
3844,good,60,,,pizza,Graduated College,😊,216211,1774622385164,1774622168953,female,1,8,4,true,English,5e57e67bb836e0000d222062,69c695c9874898168de63cf2,69c4533653a5dca26006e516,15745,trial
3844,okay,60,,,party,Graduated College,😐,216211,1774622385164,1774622168953,female,2,5,3,true,English,5e57e67bb836e0000d222062,69c695c9874898168de63cf2,69c4533653a5dca26006e516,11556,trial
3844,okay,60,,,pizza,Graduated College,null,216211,1774622385164,1774622168953,female,1,5,3,true,English,5e57e67bb836e0000d222062,69c695c9874898168de63cf2,69c4533653a5dca26006e516,15862,trial
3844,terrible,60,,,party,Graduated College,null,216211,1774622385164,1774622168953,female,5,1,1,true,English,5e57e67bb836e0000d222062,69c695c9874898168de63cf2,69c4533653a5dca26006e516,12631,trial
3845,okay,43,,,cookie,Higher degree,😗,140730,1774622415697,1774622274967,female,5,2,2,true,English,5ef1bb10c673fd7d2d14e439,69c6963dae1cabfaa7e8c8da,69c4533653a5dca26006e516,22680,trial
3845,good,43,,,party,Higher degree,null,140730,1774622415697,1774622274967,female,2,3,3,true,English,5ef1bb10c673fd7d2d14e439,69c6963dae1cabfaa7e8c8da,69c4533653a5dca26006e516,13317,trial
3845,good,43,,,pizza,Higher degree,😀,140730,1774622415697,1774622274967,female,7,7,4,true,English,5ef1bb10c673fd7d2d14e439,69c6963dae1cabfaa7e8c8da,69c4533653a5dca26006e516,9687,trial
3845,okay,43,2,,cookie,Higher degree,☹️,140730,1774622415697,1774622274967,female,null,null,2,true,English,5ef1bb10c673fd7d2d14e439,69c6963dae1cabfaa7e8c8da,69c4533653a5dca26006e516,4813,attention
3845,bad,43,,,pizza,Higher degree,null,140730,1774622415697,1774622274967,female,6,6,4,true,English,5ef1bb10c673fd7d2d14e439,69c6963dae1cabfaa7e8c8da,69c4533653a5dca26006e516,10417,trial
3845,bad,43,,,cookie,Higher degree,☹️,140730,1774622415697,1774622274967,female,7,7,1,true,English,5ef1bb10c673fd7d2d14e439,69c6963dae1cabfaa7e8c8da,69c4533653a5dca26006e516,8730,trial
3845,amazing,43,,,coffee,Higher degree,null,140730,1774622415697,1774622274967,female,9,9,5,true,English,5ef1bb10c673fd7d2d14e439,69c6963dae1cabfaa7e8c8da,69c4533653a5dca26006e516,8400,trial
3845,amazing,43,3,,pizza,Higher degree,😔,140730,1774622415697,1774622274967,female,null,null,3,true,English,5ef1bb10c673fd7d2d14e439,69c6963dae1cabfaa7e8c8da,69c4533653a5dca26006e516,3500,attention
3845,terrible,43,,,restaurant meal,Higher degree,☹️,140730,1774622415697,1774622274967,female,9,8,1,true,English,5ef1bb10c673fd7d2d14e439,69c6963dae1cabfaa7e8c8da,69c4533653a5dca26006e516,12884,trial
3845,terrible,43,,,restaurant meal,Higher degree,null,140730,1774622415697,1774622274967,female,7,7,4,true,English,5ef1bb10c673fd7d2d14e439,69c6963dae1cabfaa7e8c8da,69c4533653a5dca26006e516,8196,trial
3845,okay,43,,,cookie,Higher degree,null,140730,1774622415697,1774622274967,female,3,4,3,true,English,5ef1bb10c673fd7d2d14e439,69c6963dae1cabfaa7e8c8da,69c4533653a5dca26006e516,5668,trial
3845,amazing,43,,,restaurant meal,Higher degree,😆,140730,1774622415697,1774622274967,female,9,9,5,true,English,5ef1bb10c673fd7d2d14e439,69c6963dae1cabfaa7e8c8da,69c4533653a5dca26006e516,7950,trial
3846,bad,30,,,movie,Higher degree,😠,164109,1774622444490,1774622280381,female,8,8,2,true,English,55c495d2fdf99b2d6cabb691,69c69643e2e2cbe7dec17731,69c4533653a5dca26006e516,20834,trial
3846,terrible,30,,,movie,Higher degree,😩,164109,1774622444490,1774622280381,female,9,8,1,true,English,55c495d2fdf99b2d6cabb691,69c69643e2e2cbe7dec17731,69c4533653a5dca26006e516,13183,trial
3846,amazing,30,,,party,Higher degree,null,164109,1774622444490,1774622280381,female,4,6,4,true,English,55c495d2fdf99b2d6cabb691,69c69643e2e2cbe7dec17731,69c4533653a5dca26006e516,9150,trial
3846,terrible,30,2,,restaurant meal,Higher degree,😔,164109,1774622444490,1774622280381,female,null,null,2,true,English,55c495d2fdf99b2d6cabb691,69c69643e2e2cbe7dec17731,69c4533653a5dca26006e516,3016,attention
3846,bad,30,,,movie,Higher degree,null,164109,1774622444490,1774622280381,female,5,6,2,true,English,55c495d2fdf99b2d6cabb691,69c69643e2e2cbe7dec17731,69c4533653a5dca26006e516,21534,trial
3846,okay,30,,,pizza,Higher degree,null,164109,1774622444490,1774622280381,female,3,5,3,true,English,55c495d2fdf99b2d6cabb691,69c69643e2e2cbe7dec17731,69c4533653a5dca26006e516,11149,trial
3846,good,30,,,restaurant meal,Higher degree,null,164109,1774622444490,1774622280381,female,4,6,4,true,English,55c495d2fdf99b2d6cabb691,69c69643e2e2cbe7dec17731,69c4533653a5dca26006e516,7500,trial
3846,bad,30,3,,restaurant meal,Higher degree,😠,164109,1774622444490,1774622280381,female,null,null,3,true,English,55c495d2fdf99b2d6cabb691,69c69643e2e2cbe7dec17731,69c4533653a5dca26006e516,2233,attention
3846,amazing,30,,,cookie,Higher degree,😊,164109,1774622444490,1774622280381,female,8,8,4,true,English,55c495d2fdf99b2d6cabb691,69c69643e2e2cbe7dec17731,69c4533653a5dca26006e516,8817,trial
3846,terrible,30,,,party,Higher degree,null,164109,1774622444490,1774622280381,female,5,7,2,true,English,55c495d2fdf99b2d6cabb691,69c69643e2e2cbe7dec17731,69c4533653a5dca26006e516,7466,trial
3846,good,30,,,cookie,Higher degree,😀,164109,1774622444490,1774622280381,female,7,7,4,true,English,55c495d2fdf99b2d6cabb691,69c69643e2e2cbe7dec17731,69c4533653a5dca26006e516,10066,trial
3846,okay,30,,,concert,Higher degree,😐,164109,1774622444490,1774622280381,female,8,7,2,true,English,55c495d2fdf99b2d6cabb691,69c69643e2e2cbe7dec17731,69c4533653a5dca26006e516,12417,trial
3847,terrible,39,,,restaurant meal,Graduated College,☹️,152294,1774622444451,1774622292157,male,9,9,1,true,English,611ffe84a8214760847fc4de,69c69638044e1e00645066c0,69c4533653a5dca26006e516,19142,trial
3847,amazing,39,,,concert,Graduated College,☺️,152294,1774622444451,1774622292157,male,9,9,5,true,English,611ffe84a8214760847fc4de,69c69638044e1e00645066c0,69c4533653a5dca26006e516,9970,trial
3847,terrible,39,,,restaurant meal,Graduated College,null,152294,1774622444451,1774622292157,male,9,9,1,true,English,611ffe84a8214760847fc4de,69c69638044e1e00645066c0,69c4533653a5dca26006e516,15944,trial
3847,terrible,39,3,,pizza,Graduated College,😩,152294,1774622444451,1774622292157,male,null,null,3,true,English,611ffe84a8214760847fc4de,69c69638044e1e00645066c0,69c4533653a5dca26006e516,7962,attention
3847,good,39,,,movie,Graduated College,null,152294,1774622444451,1774622292157,male,7,7,4,true,English,611ffe84a8214760847fc4de,69c69638044e1e00645066c0,69c4533653a5dca26006e516,8633,trial
3847,good,39,,,movie,Graduated College,😀,152294,1774622444451,1774622292157,male,8,8,4,true,English,611ffe84a8214760847fc4de,69c69638044e1e00645066c0,69c4533653a5dca26006e516,9514,trial
3847,okay,39,,,restaurant meal,Graduated College,null,152294,1774622444451,1774622292157,male,7,7,4,true,English,611ffe84a8214760847fc4de,69c69638044e1e00645066c0,69c4533653a5dca26006e516,6784,trial
3847,amazing,39,2,,coffee,Graduated College,😠,152294,1774622444451,1774622292157,male,null,null,2,true,English,611ffe84a8214760847fc4de,69c69638044e1e00645066c0,69c4533653a5dca26006e516,5090,attention
3847,okay,39,,,movie,Graduated College,😗,152294,1774622444451,1774622292157,male,6,6,3,true,English,611ffe84a8214760847fc4de,69c69638044e1e00645066c0,69c4533653a5dca26006e516,7418,trial
3847,amazing,39,,,coffee,Graduated College,null,152294,1774622444451,1774622292157,male,9,8,4,true,English,611ffe84a8214760847fc4de,69c69638044e1e00645066c0,69c4533653a5dca26006e516,8282,trial
3847,bad,39,,,party,Graduated College,null,152294,1774622444451,1774622292157,male,8,8,2,true,English,611ffe84a8214760847fc4de,69c69638044e1e00645066c0,69c4533653a5dca26006e516,8932,trial
3847,bad,39,,,restaurant meal,Graduated College,😔,152294,1774622444451,1774622292157,male,9,9,1,true,English,611ffe84a8214760847fc4de,69c69638044e1e00645066c0,69c4533653a5dca26006e516,11582,trial
3848,good,44,,nothing to add,pizza,Graduated High-school,😀,301897,1774622461700,1774622159803,male,9,9,5,true,english,677c455afc1062faab5b165e,69c695ca883fa4ce6b2f70df,69c4533653a5dca26006e516,27862,trial
3848,bad,44,,nothing to add,cookie,Graduated High-school,😠,301897,1774622461700,1774622159803,male,9,1,1,true,english,677c455afc1062faab5b165e,69c695ca883fa4ce6b2f70df,69c4533653a5dca26006e516,57182,trial
3848,amazing,44,,nothing to add,party,Graduated High-school,null,301897,1774622461700,1774622159803,male,7,8,5,true,english,677c455afc1062faab5b165e,69c695ca883fa4ce6b2f70df,69c4533653a5dca26006e516,12196,trial
3848,okay,44,5,nothing to add,movie,Graduated High-school,😆,301897,1774622461700,1774622159803,male,null,null,5,true,english,677c455afc1062faab5b165e,69c695ca883fa4ce6b2f70df,69c4533653a5dca26006e516,5372,attention
3848,terrible,44,,nothing to add,pizza,Graduated High-school,😔,301897,1774622461700,1774622159803,male,8,1,1,true,english,677c455afc1062faab5b165e,69c695ca883fa4ce6b2f70df,69c4533653a5dca26006e516,22250,trial
3848,good,44,,nothing to add,restaurant meal,Graduated High-school,null,301897,1774622461700,1774622159803,male,6,6,4,true,english,677c455afc1062faab5b165e,69c695ca883fa4ce6b2f70df,69c4533653a5dca26006e516,20933,trial
3848,amazing,44,,nothing to add,restaurant meal,Graduated High-school,🙂,301897,1774622461700,1774622159803,male,9,9,5,true,english,677c455afc1062faab5b165e,69c695ca883fa4ce6b2f70df,69c4533653a5dca26006e516,9254,trial
3848,terrible,44,4,nothing to add,pizza,Graduated High-school,😩,301897,1774622461700,1774622159803,male,null,null,4,true,english,677c455afc1062faab5b165e,69c695ca883fa4ce6b2f70df,69c4533653a5dca26006e516,4919,attention
3848,okay,44,,nothing to add,party,Graduated High-school,😐,301897,1774622461700,1774622159803,male,5,5,3,true,english,677c455afc1062faab5b165e,69c695ca883fa4ce6b2f70df,69c4533653a5dca26006e516,17037,trial
3848,okay,44,,nothing to add,movie,Graduated High-school,null,301897,1774622461700,1774622159803,male,4,4,3,true,english,677c455afc1062faab5b165e,69c695ca883fa4ce6b2f70df,69c4533653a5dca26006e516,14660,trial
3848,bad,44,,nothing to add,party,Graduated High-school,null,301897,1774622461700,1774622159803,male,7,1,1,true,english,677c455afc1062faab5b165e,69c695ca883fa4ce6b2f70df,69c4533653a5dca26006e516,16164,trial
3848,terrible,44,,nothing to add,cookie,Graduated High-school,null,301897,1774622461700,1774622159803,male,6,1,1,true,english,677c455afc1062faab5b165e,69c695ca883fa4ce6b2f70df,69c4533653a5dca26006e516,16584,trial
3849,okay,27,,None,cookie,Graduated College,null,188744,1774622468812,1774622280068,male,6,6,3,true,,69ba15adf34c36a58d36f1ec,69c696422ea9a20a45af233c,69c4533653a5dca26006e516,21471,trial
3849,terrible,27,,None,party,Graduated College,😔,188744,1774622468812,1774622280068,male,8,8,1,true,,69ba15adf34c36a58d36f1ec,69c696422ea9a20a45af233c,69c4533653a5dca26006e516,10761,trial
3849,good,27,,None,concert,Graduated College,null,188744,1774622468812,1774622280068,male,7,8,5,true,,69ba15adf34c36a58d36f1ec,69c696422ea9a20a45af233c,69c4533653a5dca26006e516,7578,trial
3849,okay,27,4,None,pizza,Graduated College,😔,188744,1774622468812,1774622280068,male,null,null,4,true,,69ba15adf34c36a58d36f1ec,69c696422ea9a20a45af233c,69c4533653a5dca26006e516,10787,attention
3849,amazing,27,,None,concert,Graduated College,null,188744,1774622468812,1774622280068,male,9,8,5,true,,69ba15adf34c36a58d36f1ec,69c696422ea9a20a45af233c,69c4533653a5dca26006e516,9400,trial
3849,bad,27,,None,cookie,Graduated College,null,188744,1774622468812,1774622280068,male,7,1,5,true,,69ba15adf34c36a58d36f1ec,69c696422ea9a20a45af233c,69c4533653a5dca26006e516,16031,trial
3849,amazing,27,,None,pizza,Graduated College,😆,188744,1774622468812,1774622280068,male,9,9,5,true,,69ba15adf34c36a58d36f1ec,69c696422ea9a20a45af233c,69c4533653a5dca26006e516,11244,trial
3849,terrible,27,2,None,movie,Graduated College,🙂,188744,1774622468812,1774622280068,male,null,null,2,true,,69ba15adf34c36a58d36f1ec,69c696422ea9a20a45af233c,69c4533653a5dca26006e516,5326,attention
3849,terrible,27,,None,movie,Graduated College,null,188744,1774622468812,1774622280068,male,8,1,5,true,,69ba15adf34c36a58d36f1ec,69c696422ea9a20a45af233c,69c4533653a5dca26006e516,8592,trial
3849,bad,27,,None,coffee,Graduated College,🙁,188744,1774622468812,1774622280068,male,8,1,1,true,,69ba15adf34c36a58d36f1ec,69c696422ea9a20a45af233c,69c4533653a5dca26006e516,9354,trial
3849,okay,27,,None,coffee,Graduated College,😗,188744,1774622468812,1774622280068,male,5,5,3,true,,69ba15adf34c36a58d36f1ec,69c696422ea9a20a45af233c,69c4533653a5dca26006e516,7282,trial
3849,good,27,,None,movie,Graduated College,😀,188744,1774622468812,1774622280068,male,9,9,5,true,,69ba15adf34c36a58d36f1ec,69c696422ea9a20a45af233c,69c4533653a5dca26006e516,5473,trial
3850,bad,48,,,restaurant meal,Higher degree,null,185294,1774622472529,1774622287235,male,1,1,1,true,English,5fad44ce8b587c0008f18de1,69c696414fdec0171da3c610,69c4533653a5dca26006e516,43693,trial
3850,terrible,48,,,movie,Higher degree,null,185294,1774622472529,1774622287235,male,1,1,1,true,English,5fad44ce8b587c0008f18de1,69c696414fdec0171da3c610,69c4533653a5dca26006e516,8698,trial
3850,amazing,48,,,party,Higher degree,😀,185294,1774622472529,1774622287235,male,9,9,5,true,English,5fad44ce8b587c0008f18de1,69c696414fdec0171da3c610,69c4533653a5dca26006e516,7353,trial
3850,bad,48,4,,cookie,Higher degree,😩,185294,1774622472529,1774622287235,male,null,null,4,true,English,5fad44ce8b587c0008f18de1,69c696414fdec0171da3c610,69c4533653a5dca26006e516,4959,attention
3850,terrible,48,,,restaurant meal,Higher degree,☹️,185294,1774622472529,1774622287235,male,1,1,1,true,English,5fad44ce8b587c0008f18de1,69c696414fdec0171da3c610,69c4533653a5dca26006e516,6873,trial
3850,bad,48,,,cookie,Higher degree,😠,185294,1774622472529,1774622287235,male,1,1,1,true,English,5fad44ce8b587c0008f18de1,69c696414fdec0171da3c610,69c4533653a5dca26006e516,5275,trial
3850,amazing,48,,,party,Higher degree,null,185294,1774622472529,1774622287235,male,9,9,5,true,English,5fad44ce8b587c0008f18de1,69c696414fdec0171da3c610,69c4533653a5dca26006e516,6849,trial
3850,amazing,48,2,,coffee,Higher degree,😠,185294,1774622472529,1774622287235,male,null,null,2,true,English,5fad44ce8b587c0008f18de1,69c696414fdec0171da3c610,69c4533653a5dca26006e516,4842,attention
3850,good,48,,,movie,Higher degree,😆,185294,1774622472529,1774622287235,male,8,8,4,true,English,5fad44ce8b587c0008f18de1,69c696414fdec0171da3c610,69c4533653a5dca26006e516,6777,trial
3850,okay,48,,,coffee,Higher degree,😐,185294,1774622472529,1774622287235,male,5,5,3,true,English,5fad44ce8b587c0008f18de1,69c696414fdec0171da3c610,69c4533653a5dca26006e516,6042,trial
3850,good,48,,,coffee,Higher degree,null,185294,1774622472529,1774622287235,male,8,8,4,true,English,5fad44ce8b587c0008f18de1,69c696414fdec0171da3c610,69c4533653a5dca26006e516,5211,trial
3850,okay,48,,,pizza,Higher degree,null,185294,1774622472529,1774622287235,male,5,5,3,true,English,5fad44ce8b587c0008f18de1,69c696414fdec0171da3c610,69c4533653a5dca26006e516,8213,trial
3851,amazing,54,,none,cookie,Higher degree,null,190974,1774622478535,1774622287561,male,7,8,4,true,english,60536d640af90db5d51d4102,69c6964969fb17ebf8ff615f,69c4533653a5dca26006e516,12298,trial
3851,okay,54,,none,movie,Higher degree,null,190974,1774622478535,1774622287561,male,5,5,3,true,english,60536d640af90db5d51d4102,69c6964969fb17ebf8ff615f,69c4533653a5dca26006e516,15529,trial
3851,okay,54,,none,pizza,Higher degree,😐,190974,1774622478535,1774622287561,male,5,6,4,true,english,60536d640af90db5d51d4102,69c6964969fb17ebf8ff615f,69c4533653a5dca26006e516,13703,trial
3851,bad,54,5,none,pizza,Higher degree,🙂,190974,1774622478535,1774622287561,male,null,null,5,true,english,60536d640af90db5d51d4102,69c6964969fb17ebf8ff615f,69c4533653a5dca26006e516,4750,attention
3851,terrible,54,,none,coffee,Higher degree,🙁,190974,1774622478535,1774622287561,male,8,8,1,true,english,60536d640af90db5d51d4102,69c6964969fb17ebf8ff615f,69c4533653a5dca26006e516,9642,trial
3851,terrible,54,,none,cookie,Higher degree,null,190974,1774622478535,1774622287561,male,8,8,2,true,english,60536d640af90db5d51d4102,69c6964969fb17ebf8ff615f,69c4533653a5dca26006e516,15030,trial
3851,bad,54,,none,party,Higher degree,😠,190974,1774622478535,1774622287561,male,8,8,1,true,english,60536d640af90db5d51d4102,69c6964969fb17ebf8ff615f,69c4533653a5dca26006e516,11237,trial
3851,good,54,5,none,cookie,Higher degree,😩,190974,1774622478535,1774622287561,male,null,null,5,true,english,60536d640af90db5d51d4102,69c6964969fb17ebf8ff615f,69c4533653a5dca26006e516,6714,attention
3851,bad,54,,none,concert,Higher degree,null,190974,1774622478535,1774622287561,male,7,6,2,true,english,60536d640af90db5d51d4102,69c6964969fb17ebf8ff615f,69c4533653a5dca26006e516,20254,trial
3851,amazing,54,,none,cookie,Higher degree,🙂,190974,1774622478535,1774622287561,male,7,7,4,true,english,60536d640af90db5d51d4102,69c6964969fb17ebf8ff615f,69c4533653a5dca26006e516,8492,trial
3851,good,54,,none,party,Higher degree,null,190974,1774622478535,1774622287561,male,6,6,4,true,english,60536d640af90db5d51d4102,69c6964969fb17ebf8ff615f,69c4533653a5dca26006e516,21074,trial
3851,good,54,,none,party,Higher degree,😊,190974,1774622478535,1774622287561,male,7,7,4,true,english,60536d640af90db5d51d4102,69c6964969fb17ebf8ff615f,69c4533653a5dca26006e516,8797,trial
3852,terrible,30,,,cookie,Graduated College,null,104765,1774622491932,1774622387167,female,3,5,1,true,english,5c43b8f45aca820001f73cee,69c696add9d9196a7218f8cd,69c4533653a5dca26006e516,12505,trial
3852,amazing,30,,,coffee,Graduated College,null,104765,1774622491932,1774622387167,female,6,6,5,true,english,5c43b8f45aca820001f73cee,69c696add9d9196a7218f8cd,69c4533653a5dca26006e516,7273,trial
3852,good,30,,,cookie,Graduated College,🙂,104765,1774622491932,1774622387167,female,8,8,4,true,english,5c43b8f45aca820001f73cee,69c696add9d9196a7218f8cd,69c4533653a5dca26006e516,5836,trial
3852,okay,30,4,,coffee,Graduated College,😔,104765,1774622491932,1774622387167,female,null,null,4,true,english,5c43b8f45aca820001f73cee,69c696add9d9196a7218f8cd,69c4533653a5dca26006e516,3648,attention
3852,good,30,,,restaurant meal,Graduated College,null,104765,1774622491932,1774622387167,female,5,5,4,true,english,5c43b8f45aca820001f73cee,69c696add9d9196a7218f8cd,69c4533653a5dca26006e516,10212,trial
3852,okay,30,,,movie,Graduated College,null,104765,1774622491932,1774622387167,female,5,5,3,true,english,5c43b8f45aca820001f73cee,69c696add9d9196a7218f8cd,69c4533653a5dca26006e516,6664,trial
3852,terrible,30,,,pizza,Graduated College,☹️,104765,1774622491932,1774622387167,female,7,5,1,true,english,5c43b8f45aca820001f73cee,69c696add9d9196a7218f8cd,69c4533653a5dca26006e516,5518,trial
3852,terrible,30,5,,movie,Graduated College,☹️,104765,1774622491932,1774622387167,female,null,null,5,true,english,5c43b8f45aca820001f73cee,69c696add9d9196a7218f8cd,69c4533653a5dca26006e516,2831,attention
3852,bad,30,,,cookie,Graduated College,😩,104765,1774622491932,1774622387167,female,9,5,1,true,english,5c43b8f45aca820001f73cee,69c696add9d9196a7218f8cd,69c4533653a5dca26006e516,13197,trial
3852,okay,30,,,movie,Graduated College,😗,104765,1774622491932,1774622387167,female,5,5,3,true,english,5c43b8f45aca820001f73cee,69c696add9d9196a7218f8cd,69c4533653a5dca26006e516,4628,trial
3852,amazing,30,,,restaurant meal,Graduated College,😀,104765,1774622491932,1774622387167,female,9,9,5,true,english,5c43b8f45aca820001f73cee,69c696add9d9196a7218f8cd,69c4533653a5dca26006e516,6914,trial
3852,bad,30,,,movie,Graduated College,null,104765,1774622491932,1774622387167,female,4,4,2,true,english,5c43b8f45aca820001f73cee,69c696add9d9196a7218f8cd,69c4533653a5dca26006e516,4244,trial
3853,terrible,34,,,concert,Higher degree,😩,200738,1774622503618,1774622302881,female,7,2,1,true,English,6776a0c43e29f81f1d048d18,69c696589b1bad6ad8960d12,69c4533653a5dca26006e516,23949,trial
3853,okay,34,,,restaurant meal,Higher degree,null,200738,1774622503618,1774622302881,female,2,6,3,true,English,6776a0c43e29f81f1d048d18,69c696589b1bad6ad8960d12,69c4533653a5dca26006e516,17867,trial
3853,good,34,,,party,Higher degree,null,200738,1774622503618,1774622302881,female,4,4,5,true,English,6776a0c43e29f81f1d048d18,69c696589b1bad6ad8960d12,69c4533653a5dca26006e516,15983,trial
3853,bad,34,2,,pizza,Higher degree,☹️,200738,1774622503618,1774622302881,female,null,null,2,true,English,6776a0c43e29f81f1d048d18,69c696589b1bad6ad8960d12,69c4533653a5dca26006e516,4517,attention
3853,bad,34,,,coffee,Higher degree,😔,200738,1774622503618,1774622302881,female,7,6,1,true,English,6776a0c43e29f81f1d048d18,69c696589b1bad6ad8960d12,69c4533653a5dca26006e516,18831,trial
3853,good,34,,,restaurant meal,Higher degree,😊,200738,1774622503618,1774622302881,female,7,7,5,true,English,6776a0c43e29f81f1d048d18,69c696589b1bad6ad8960d12,69c4533653a5dca26006e516,10484,trial
3853,terrible,34,,,cookie,Higher degree,null,200738,1774622503618,1774622302881,female,2,4,2,true,English,6776a0c43e29f81f1d048d18,69c696589b1bad6ad8960d12,69c4533653a5dca26006e516,13449,trial
3853,amazing,34,3,,cookie,Higher degree,😀,200738,1774622503618,1774622302881,female,null,null,3,true,English,6776a0c43e29f81f1d048d18,69c696589b1bad6ad8960d12,69c4533653a5dca26006e516,3933,attention
3853,amazing,34,,,party,Higher degree,null,200738,1774622503618,1774622302881,female,7,8,5,true,English,6776a0c43e29f81f1d048d18,69c696589b1bad6ad8960d12,69c4533653a5dca26006e516,8550,trial
3853,okay,34,,,movie,Higher degree,😐,200738,1774622503618,1774622302881,female,2,2,3,true,English,6776a0c43e29f81f1d048d18,69c696589b1bad6ad8960d12,69c4533653a5dca26006e516,13239,trial
3853,bad,34,,,movie,Higher degree,null,200738,1774622503618,1774622302881,female,6,6,1,true,English,6776a0c43e29f81f1d048d18,69c696589b1bad6ad8960d12,69c4533653a5dca26006e516,18177,trial
3853,amazing,34,,,restaurant meal,Higher degree,😆,200738,1774622503618,1774622302881,female,8,8,5,true,English,6776a0c43e29f81f1d048d18,69c696589b1bad6ad8960d12,69c4533653a5dca26006e516,9083,trial
3854,amazing,37,,It felt like when there was an emoji present or the description of experience was exaggerated (i.e. terrible vs. bad) it showed their feelings more.,concert,Higher degree,null,247077,1774622530454,1774622283377,female,5,9,5,true,English,69136c2522ccf9ab11e25758,69c69643049a91114bfe6dc0,69c4533653a5dca26006e516,24486,trial
3854,terrible,37,,It felt like when there was an emoji present or the description of experience was exaggerated (i.e. terrible vs. bad) it showed their feelings more.,cookie,Higher degree,😩,247077,1774622530454,1774622283377,female,8,9,1,true,English,69136c2522ccf9ab11e25758,69c69643049a91114bfe6dc0,69c4533653a5dca26006e516,25226,trial
3854,bad,37,,It felt like when there was an emoji present or the description of experience was exaggerated (i.e. terrible vs. bad) it showed their feelings more.,coffee,Higher degree,null,247077,1774622530454,1774622283377,female,1,8,2,true,English,69136c2522ccf9ab11e25758,69c69643049a91114bfe6dc0,69c4533653a5dca26006e516,15898,trial
3854,amazing,37,2,It felt like when there was an emoji present or the description of experience was exaggerated (i.e. terrible vs. bad) it showed their feelings more.,cookie,Higher degree,🙁,247077,1774622530454,1774622283377,female,null,null,2,true,English,69136c2522ccf9ab11e25758,69c69643049a91114bfe6dc0,69c4533653a5dca26006e516,12096,attention
3854,good,37,,It felt like when there was an emoji present or the description of experience was exaggerated (i.e. terrible vs. bad) it showed their feelings more.,concert,Higher degree,😆,247077,1774622530454,1774622283377,female,9,6,4,true,English,69136c2522ccf9ab11e25758,69c69643049a91114bfe6dc0,69c4533653a5dca26006e516,16151,trial
3854,amazing,37,,It felt like when there was an emoji present or the description of experience was exaggerated (i.e. terrible vs. bad) it showed their feelings more.,pizza,Higher degree,😆,247077,1774622530454,1774622283377,female,9,9,5,true,English,69136c2522ccf9ab11e25758,69c69643049a91114bfe6dc0,69c4533653a5dca26006e516,10573,trial
3854,bad,37,,It felt like when there was an emoji present or the description of experience was exaggerated (i.e. terrible vs. bad) it showed their feelings more.,pizza,Higher degree,☹️,247077,1774622530454,1774622283377,female,9,9,1,true,English,69136c2522ccf9ab11e25758,69c69643049a91114bfe6dc0,69c4533653a5dca26006e516,13616,trial
3854,good,37,3,It felt like when there was an emoji present or the description of experience was exaggerated (i.e. terrible vs. bad) it showed their feelings more.,cookie,Higher degree,😗,247077,1774622530454,1774622283377,female,null,null,3,true,English,69136c2522ccf9ab11e25758,69c69643049a91114bfe6dc0,69c4533653a5dca26006e516,4250,attention
3854,good,37,,It felt like when there was an emoji present or the description of experience was exaggerated (i.e. terrible vs. bad) it showed their feelings more.,pizza,Higher degree,null,247077,1774622530454,1774622283377,female,1,8,4,true,English,69136c2522ccf9ab11e25758,69c69643049a91114bfe6dc0,69c4533653a5dca26006e516,8842,trial
3854,okay,37,,It felt like when there was an emoji present or the description of experience was exaggerated (i.e. terrible vs. bad) it showed their feelings more.,movie,Higher degree,null,247077,1774622530454,1774622283377,female,2,8,3,true,English,69136c2522ccf9ab11e25758,69c69643049a91114bfe6dc0,69c4533653a5dca26006e516,12913,trial
3854,terrible,37,,It felt like when there was an emoji present or the description of experience was exaggerated (i.e. terrible vs. bad) it showed their feelings more.,coffee,Higher degree,null,247077,1774622530454,1774622283377,female,1,9,1,true,English,69136c2522ccf9ab11e25758,69c69643049a91114bfe6dc0,69c4533653a5dca26006e516,15839,trial
